code;name;baseidd;region;idd;time_start;time_end;opening_date;zone;s_stat;phone;phoneext;email;addr
776;м-н Тамбов ТЦ Акварель;0001542;Центральный регион;00005550004122089;10:00;22:00;2013-11-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1958;rozn1542@gloria-jeans.ru;г.Тамбов, Студенецкая набережная 20-А
777;м-н Кострома ТЦ РИО;0001543;Центральный регион;00005550004122091;10:00;22:00;2013-10-12 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1929;rozn1543@gloria-jeans.ru;г.Кострома, Магистральная улица, д. 20
778;м-н Миллерово ТЦ Рынок;0001544;Южный регион;00005550004122092;09:00;19:00;2013-10-05 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1629;rozn1544@gloria-jeans.ru;г.Миллерово, ул. Л.Толстого, д.44
779;м-н Лысьва ТЦ Лысьва;0001545;Урал;00005550004122094;10:00;19:00;2013-11-23 00:00:00.000;UTC +05:00;Закрыт;+7-34249-225-77;1898;rozn1545@gloria-jeans.ru;Пермский край, г. Лысьва , ул Мира, д 26
780;м-н Махачкала Ирчи Казака;0001546;Южный регион;00005550004122095;09:30;20:00;2013-11-21 00:00:00.000;UTC +03:00;Закрыт;+7-928-163-03-19;1894;rozn1546@gloria-jeans.ru;г.Махачкала, ул Ирчи Казака, д 11а
782;м-н Шахты ТЦ Максимум;0001548;Южный регион;00005550004122098;09:00;20:00;2013-11-23 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1895;rozn1548@gloria-jeans.ru;г.Шахты, пр. Красный Шахтер, д 78
783;м-н Владикавказ ТЦ Столица;0001549;Южный регион;00005550004122099;10:00;21:00;2014-05-17 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1925;rozn1549@gloria-jeans.ru;г.Владикавказ, ул Международная, д 2а
784;м-н Бийск ТЦ Созвездие;0001550;Сибирь;00005550004122100;10:00;21:00;2013-11-30 00:00:00.000;UTC +06:00;Закрыт;+7-929-376-31-83;1900;rozn1550@gloria-jeans.ru;Алтайский край, г. Бийск , ул Митрофанова д 37
785;м-н Красное Село Ленина;0001551;Северо-Западный регион;00005550004122101;10:00;21:00;2013-11-29 00:00:00.000;UTC +03:00;Закрыт;+7-812-407-71-18;1899;rozn1551@gloria-jeans.ru;Санкт-Петербург, г. Красное Село, пр. Ленина, д. 90, лит. А
786;м-н Ливны ТЦ Центральный;0001552;Центральный регион;00005550004122102;09:00;19:00;2013-12-05 00:00:00.000;UTC +03:00;Закрыт;+7-486-777-50-05;1904;rozn1552@gloria-jeans.ru;Орловская обл., г. Ливны, ул Кирова 64
787;м-н Самара ТЦ Ди Порт;0001553;Поволжье;00005550004122104;09:00;21:00;2013-12-07 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1908;rozn1553@gloria-jeans.ru;г. Самара , проезд Мальцева 7
788;м-н Омск Кирова;0001554;Сибирь;00005550004122105;10:00;21:00;2013-12-12 00:00:00.000;UTC +06:00;Действует;8-800-500-82-82;1909;rozn1554@gloria-jeans.ru;г. Омск, ул. Кирова д 20
789;м-н Новосибирск ТЦ Мега;0001555;Сибирь;00005550004122107;10:00;22:00;2013-12-27 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1942;rozn1555@gloria-jeans.ru;г.Новосибирск, Кировский р-н, ул.Ватутина 107
790;м-н Саянск ТЦ Скиф;0001556;Сибирь;00005550004122108;10:00;20:00;2014-03-21 00:00:00.000;UTC +08:00;Временно не работает;8-800-500-82-82;1952;rozn1556@gloria-jeans.ru;г.Саянск ,мкр. Строителей , стр-ние 44
791;м-н Новосибирск СТД;0001557;Сибирь;00005550004122109;10:00;20:00;2013-12-26 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1941;rozn1557@gloria-jeans.ru;г. Новосибирск, ул Вокзальная магистраль, д 4а
792;м-н Черемхово ТЦ РИО;0001558;Сибирь;00005550004122110;10:00;20:00;2013-12-25 00:00:00.000;UTC +08:00;Действует;8-800-500-82-82;1965;rozn1558@gloria-jeans.ru;г.Черемхово, ул. Некрасова , д 19
793;м-н Усть-Илимск Мира;0001559;Сибирь;00005550004122111;10:00;20:00;2013-12-21 00:00:00.000;UTC +08:00;Действует;8-800-500-82-82;1962;rozn1559@gloria-jeans.ru;г.Усть-Илимск, ул Мира д 7
794;м-н Ярославль ТЦ Аура;0001560;Центральный регион;00005550004122112;10:00;22:00;2013-12-07 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1907;rozn1560@gloria-jeans.ru;г. Ярославль, ул. Свободы, д.46а
795;м-н Рыбинск Сенная Площадь;0001561;Центральный регион;00005550004122113;10:00;21:00;2013-12-13 00:00:00.000;UTC +03:00;Закрыт;+7-4855-32-05-10;1911;rozn1561@gloria-jeans.ru;Г. Рыбинск, ул Кирова 9
796;м-н Ялуторовск ТЦ Гулливер;0001562;Урал;00005550004122114;09:00;19:00;2013-11-30 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1902;rozn1562@gloria-jeans.ru;г. Ялуторовск, ул Свободы 177
797;м-н Магадан ТЦ Гранд;0001563;Дальний Восток;00005550004122116;10:00;21:00;2013-11-16 00:00:00.000;UTC +11:00;Действует;8-800-500-82-82;1891;rozn1563@gloria-jeans.ru;г. Магадан, ул. Гагарина, д. 28
798;м-н Тобольск ТЦ Жемчужина Сибири;0001564;Урал;00005550004122119;10:00;22:00;2013-10-18 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1870;rozn1564@gloria-jeans.ru; г.Тобольск ТЦ Жемчужина Сибири 7-микрорайон,строение 30
799;м-н Оренбург Армада;0001565;Поволжье;00005550004122130;10:00;22:00;2013-09-30 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1865;rozn1565@gloria-jeans.ru;г. Оренбург, Шарлыкское ш.1/2
800;м-н Екатеринбург ТЦ Радуга;0001566;Урал;00005550004122131;10:00;22:00;2013-10-13 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1869;rozn1566@gloria-jeans.ru;г.Екатеринбург, ул. Репина 98
801;м-н Вольск Революционная;0001567;Поволжье;00005550004122133;10:00;19:00;2013-10-11 00:00:00.000;UTC +03:00;Закрыт;+7-8459-37-14-89;1598;rozn1567@gloria-jeans.ru;Саратовская обл, г Вольск, ул Революционная, 27
802;м-н Воркута ТЦ Москва;0001568;Северо-Западный регион;00005550004122134;10:00;21:00;2013-12-13 00:00:00.000;UTC +03:00;Закрыт;+7-82151-78-788;1910;rozn1568@gloria-jeans.ru;Республика Коми, г. Воркута, Ленина ул., 2
803;м-н Озерск ТЦ Орфей;0001569;Урал;00005550004122148;11:00;19:00;2013-10-13 00:00:00.000;UTC +05:00;Закрыт;8-800-500-82-82;1944;rozn1569@gloria-jeans.ru;г. Озерск, пр-т Карла Маркса, д.29а
804;м-н Зеленоград ТЦ Панфиловский;0001570;Центральный регион;00005550004122150;10:00;22:00;2013-10-12 00:00:00.000;UTC +03:00;Закрыт;8-800-500-82-82;1235;rozn1570@gloria-jeans.ru;г.Зеленоград, Панфиловский просп., 6а
805;м-н Нерюнгри ТЦ Планета;0001571;Сибирь;00005550004122151;10:00;21:00;2013-12-05 00:00:00.000;UTC +09:00;Закрыт;+7-41147-42-307;1905;rozn1571@gloria-jeans.ru;Республика Саха,г.Нерюнгри,пересечение ул.Ленина и Карла Маркса
806;м-н Норильск ТЦ Арена;0001572;Сибирь;00005550004122152;10:00;22:00;2013-12-20 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1916;rozn1572@gloria-jeans.ru;г. Норильск , ул Орджоникидзе ,5а,
807;м-н Уфа Бессонова;0001573;Поволжье;00005550004122153;10:00;21:00;2013-10-31 00:00:00.000;UTC +05:00;Закрыт;+7-3472-46-52-28;1879;rozn1573@gloria-jeans.ru;г. Уфа , ул Бессонова, д 3
828;м-н Ростов ТЦ РИО 0-8;0001594;Южный регион;00005550004166465;10:00;22:00;2012-04-25 00:00:00.000;UTC +03:00;Закрыт;8-928-163-77-29;1674;rozn1594@gloria-jeans.ru;г. Ростов-на-Дону, пр. Михаила Нагибина 17
829;м-н Севастополь ТЦ СиаМолл;0001595;Украина;00005550004208735;10:00;21:00;2012-07-28 00:00:00.000;UTC +03:00;Закрыт;+380-69-253-03-50;1747;rozn1595@gloria-jeans.ru;г.Севастополь, пр. Генерала Острякова, 260
830;м-н Полтава ТЦ Экватор;0001596;Украина;00005550004360160;10:00;22:00;2012-08-02 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-53-261-22-18;1742;rozn1596@gloria-jeans.ru;м. Полтава, вул. Ковпака, 26
831;м-н Киев ТЦ Район;0001957;Украина;00005550004360281;10:00;22:00;2012-10-27 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-44-371-15-39;1788;rozn1957@gloria-jeans.ru;м. Київ, вул. Миколи Лаврухіна, 4
832;м-н Херсон ТЦ Фабрика;0001598;Украина;00005550004360282;10:00;21:00;2012-11-08 00:00:00.000;UTC +03:00;Действует;+380-55-235-53-30;1791;rozn1598@gloria-jeans.ru;м. Херсон, вул. Залаегерсег, 18
833;м-н Николаев ТЦ АТБ;0001599;Украина;00005550004420925;09:00;21:00;2012-12-01 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-51-224-70-68;1799;rozn1599@gloria-jeans.ru;м. Миколаїв, пр-т Центральний, 154
834;м-н Одесса Жукова;0001600;Украина;00005550004420926;10:00;22:00;2013-02-02 00:00:00.000;UTC +03:00;Закрыт;+380-48-740-59-00;1813;rozn1600@gloria-jeans.ru;г. Одесса, пр. Маршала Жукова 30А
835;м-н Луганск ТЦ Сити-Центр 0-13;0001601;Украина;00005550004458555;10:00;21:00;2012-07-20 00:00:00.000;UTC +03:00;Закрыт;+380-64-258-65-37;1744;rozn1601@gloria-jeans.ru;г.Луганск, ул.Советская,56
836;м-н Орел ТЦ РИО 0-8;0001602;Центральный регион;00005550004547374;10:00;22:00;2012-08-04 00:00:00.000;UTC +03:00;Закрыт;+7-4862-59-86-18;1752;rozn1602@gloria-jeans.ru;г.Орел, Московское шоссе, 175
837;м-н Ессентуки Дионис;0001603;Южный регион;00005550004610498;09:00;20:00;2016-06-30 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1981;rozn1603@gloria-jeans.ru;г. Ессентуки, улица Интернациональная, дом 27
838;м-н Воронеж ТЦ Град 0-8;0001604;Центральный регион;00005550004625173;10:00;22:00;2012-09-04 00:00:00.000;UTC +03:00;Закрыт;+7-8632-61-89-01;4405;rozn1604@gloria-jeans.ru;Рамонский р-н, пос. Солнечный, ул. Парковая 3
839;м-н Рыбинск ТЦ Космос;0001605;Центральный регион;00005550004665538;10:00;20:00;2009-11-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1779;rozn1605@gloria-jeans.ru;г. Рыбинск, ул. М. Горького, д.10
840;м-н Иркутск ТЦ Детский мир;0001606;Сибирь;00005550004909773;10:00;20:00;2012-12-06 00:00:00.000;UTC +08:00;Действует;8-800-500-82-82;1030;rozn1606@gloria-jeans.ru;г. Иркутск, ул. Урицкого, 1, копр. 3
841;м-н Киев ТЦ Городок;0001607;Украина;00005550005004867;10:00;21:00;2013-03-01 00:00:00.000;UTC +03:00;Подготовка к закрытию;+380-44-500-19-21;1817;rozn1607@gloria-jeans.ru;м. Київ, пр-т. Московський, 23 літера А
842;м-н Черкассы ТЦ Любава;0001608;Украина;00005550005004868;10:00;21:00;2013-04-05 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-47-259-98-11;1277;rozn1608@gloria-jeans.ru;м. Черкаси, бул. Шевченко 208/1
843;м-н Ижевск ТЦ Сигма;0001609;Поволжье;00005550005791861;10:00;21:00;2013-12-20 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1919;rozn1609@gloria-jeans.ru;Р-ка Удмуртия, г. Ижевск, пер Широкий, дом. 53
844;м-н Екатеринбург ТЦ Глобус;0001610;Урал;00005550005791862;10:00;22:00;2013-12-28 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1927;rozn1610@gloria-jeans.ru;Г. Екатеринбург , ул. Щербакова д4
845;м-н Мичуринск Советская;0001611;Центральный регион;00005550005791869;09:00;19:00;2013-12-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1915;rozn1611@gloria-jeans.ru;Тамбовская обл., г. Мичуринск , ул Советская, д 304
846;м-н С.-Петербург ТЦ Заневский Каскад;0001612;Северо-Западный регион;00005550005791870;10:00;22:00;2013-12-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1949;rozn1612@gloria-jeans.ru;г. Санкт-Петербург,  пр-кт Заневский участок 1, дом 71 корпус 1 литер А
847;м-н Старый Оскол ТЦ Маскарад;0001613;Центральный регион;00005550005791871;10:00;21:00;2013-12-26 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1957;rozn1613@gloria-jeans.ru;Белгородская область, г. Старый Оскол, пр. Молодежный 10
864;м-н Саранск ТЦ Сити Парк;0001630;Поволжье;00005550005791872;10:00;22:00;2016-03-31 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1890;rozn1630@gloria-jeans.ru;г. Саранск, ул. Волгоградская, 71
848;м-н Саратов ТЦ Оранжевый;0001614;Поволжье;00005550005791874;10:00;21:00;2014-03-07 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1951;rozn1614@gloria-jeans.ru;Г. Саратов , пл Орджоникидзе д. 1
849;м-н Самара ТЦ Мега Сити;0001615;Поволжье;00005550005791875;10:00;22:00;2014-05-09 00:00:00.000;UTC +04:00;Закрыт;+7-846-374-32-20;1950;rozn1615@gloria-jeans.ru;Г. Самара, ул Ново-садовая, д 160
865;м-н Югорск ТЦ Лайнер;0001631;Урал;00005550005791876;10:00;22:00;2016-07-22 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1984;rozn1631@gloria-jeans.ru;Ханты-Мансийский АО, г.Югорск , ул. Октябрьская, 2
850;м-н Буденновск Октябрьская;0001616;Южный регион;00005550005791877;09:00;19:00;2013-12-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1924;rozn1616@gloria-jeans.ru;г. Буденновск, ул Октябрьская , д79
866;м-н Междуреченск ТЦ Мария Ра;0001632;Сибирь;00005550005791878;10:00;20:00;2014-04-25 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1936;rozn1632@gloria-jeans.ru;Кемеровская область, г. Междуреченск, ул Интернациональная д 14
851;м-н Иваново Тополь;0001617;Центральный регион;00005550005791879;10:00;22:00;2014-01-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1049;rozn1617@gloria-jeans.ru;г. Иваново, ул. Лежневская, д. 55
867;м-н Балашов ТЦ Айсберг;0001633;Поволжье;00005550005791881;09:00;19:00;2014-04-26 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1922;rozn1633@gloria-jeans.ru;Саратовская, обл.   г. Балашова, ул 30 лет Победы, д 156
852;м-н Красная Поляна ТЦ Город Горки;0001618;Южный регион;00005550005791882;10:00;22:00;2014-02-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1930;rozn1618@gloria-jeans.ru;Краснодарский край, г. Сочи, Адлерский район, с. Эсто-Садок, ул. Горная карусель, д.3
868;м-н Ростов ТЦ Колизей;0001634;Южный регион;00005550005791883;10:00;20:00;2014-04-25 00:00:00.000;UTC +03:00;Закрыт;+7-863-204-32-27;1945;rozn1634@gloria-jeans.ru;г. Ростов-на-Дону, ул. Горького, 276
853;м-н Владимир ТЦ Крейсер;0001619;Центральный регион;00005550005791884;10:00;21:00;2014-03-01 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1926;rozn1619@gloria-jeans.ru;г. Владимир, пр-т Ленина д.46
869;м-н Рыбинск ТЦ Виконда;0001635;Центральный регион;00005550005791885;10:00;21:00;2014-05-22 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1948;rozn1635@gloria-jeans.ru;г. Рыбинск, Бабушкина улица, д. 29
870;м-н Железногорск ТЦ Матис;0001636;Центральный регион;00005550005791888;09:00;21:00;2014-06-12 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1928;rozn1636@gloria-jeans.ru;Курская обл, г. Железногорск, ул.Димитрова,з.18
871;м-н Серов ТЦ Небо;0001637;Урал;00005550005791889;10:00;21:00;2014-06-07 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1953;rozn1637@gloria-jeans.ru;Свердловская обл.,г.Серов, ул.Ленина, д.215
872;м-н Миасс ТЦ СемьЯ;0001638;Урал;00005550005791890;10:00;20:00;2014-07-24 00:00:00.000;UTC +05:00;Закрыт;+7-351-325-00-46;;rozn1638@gloria-jeans.ru;Челябинская обл.,г.Миасс, ул. 8 Июля, д.39
873;м-н Якутск ТЦ Утум;0001639;Сибирь;00005550005791891;10:00;20:00;2014-05-01 00:00:00.000;UTC +09:00;Действует;8-800-500-82-82;1967;rozn1639@gloria-jeans.ru;г. Якутск, ул Курашова , строение 4В
874;м-н Рубцовск ТЦ Радуга;0001640;Сибирь;00005550005791892;10:00;21:00;2014-05-24 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1947;rozn1640@gloria-jeans.ru;Г.Рубцовск, ул.Тракторная, д.17
875;м-н Югорск ТЦ Столичный;0001641;Урал;00005550005791893;10:00;21:00;2014-06-21 00:00:00.000;UTC +05:00;Подготовка к закрытию;+7-3433-51-09-19;1228;rozn1641@gloria-jeans.ru;Ханты-Мансийский АО, Югорск г., ул. Агиришская, 11
854;м-н Челябинск ТЦ Урал;0001620;Урал;00005550005791894;10:00;22:00;2014-03-08 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1964;rozn1620@gloria-jeans.ru;Г. Челябинск , ул Воровского д. 6
855;м-н Тверь Октябрьский;0001621;Центральный регион;00005550005791895;10:00;22:00;2014-03-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1960;rozn1621@gloria-jeans.ru;Г. Тверь. пр-кт Октябрьский 103
856;м-н Магнитогорск ТЦ Континент;0001622;Урал;00005550005791896;10:00;21:00;2014-03-20 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1934;rozn1622@gloria-jeans.ru;Г. Магнитогорск, проспект Ленина, д 83
876;м-н Воткинск ТЦ Айсберг;0001642;Поволжье;00005550005791897;09:30;20:00;2014-08-02 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1036;rozn1642@gloria-jeans.ru;г. Воткинск, улица 1 Мая д.77
877;м-н Чайковский ТЦ Акварель;0001643;Урал;00005550005791898;10:00;20:00;2014-07-19 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1210;rozn1643@gloria-jeans.ru;г.Чайковский, ул.Промышленная, д.13
857;м-н Уссурийск Суханова;0001623;Дальний Восток;00005550005791900;10:00;20:00;2014-08-01 00:00:00.000;UTC +10:00;Действует;8-800-500-82-82;1095;rozn1623@gloria-jeans.ru;г. Уссурийск, ул Суханова, д.58
858;м-н Кунгур ТЦ Кит;0001624;Урал;00005550005791901;10:00;20:00;2014-03-22 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1932;rozn1624@gloria-jeans.ru;Пермский край, г. Кунгур, ул Карла Маркса, д.37
878;м-н Грозный ТЦ Гранд Парк;0001644;Южный регион;00005550005791902;10:00;22:00;2014-07-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1038;rozn1644@gloria-jeans.ru;Чеченская Республика, г.Грозный ул.А. Кадырова, д.40
859;м-н Краснокаменск ТЦ Окей;0001625;Сибирь;00005550005791903;10:00;19:00;2014-04-05 00:00:00.000;UTC +08:00;Закрыт;+7-929-483-21-77;1931;rozn1625@gloria-jeans.ru;г. Краснокаменск , ул. Парковая, д. 1
879;м-н Калининград ТЦ Эпицентр;0001645;Северо-Западный регион;00005550005791904;10:00;21:00;2014-08-02 00:00:00.000;UTC +02:00;Действует;8-800-500-82-82;1057;rozn1645@gloria-jeans.ru;г. Калининград, ул. профессора Баранова, 30
880;м-н Южно-Сахалинск ТЦ Азбука Детства;0001646;Дальний Восток;00005550005791905;10:00;20:00;2014-08-09 00:00:00.000;UTC +11:00;Действует;8-800-500-82-82;1231;rozn1646@gloria-jeans.ru;Южно-Сахалинск г., Мира пр-кт, 244
860;м-н Ханты-Мансийск ТЦ Гостиный Двор;0001626;Урал;00005550005791906;10:00;21:00;2014-04-05 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1963;rozn1626@gloria-jeans.ru;г. Ханты-Мансийск, ул. Энгельса, 1
881;м-н Новоуральск ТЦ Империал;0001647;Урал;00005550005791907;10:00;20:00;2014-09-06 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1071;rozn1647@gloria-jeans.ru;г. НОВОУРАЛЬСК, улица. Победы, д.5
861;м-н Екатеринбург ТЦ Академический;0001627;Урал;00005550005791908;10:00;22:00;2016-04-30 00:00:00.000;UTC +05:00;Закрыт;8-800-500-82-82;1042;rozn1627@gloria-jeans.ru;г. Екатеринбург, ул. Краснолесья, 133
882;м-н Ростов Садовая-Семашко;0001648;Южный регион;00005550005791909;10:00;22:00;2014-08-16 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1976;rozn1648@gloria-jeans.ru;г. Ростов-на-Дону, ул. Большая Садовая, 68
862;м-н Новокузнецк ТЦ Планета;0001628;Сибирь;00005550005791910;10:00;22:00;2016-02-27 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1069;rozn1628@gloria-jeans.ru;г. Новокузнецк, Центральный район, ул. Доз, 10-А
883;м-н Мирный ТЦ Солнышко;0001649;Сибирь;00005550005791911;10:00;20:00;2014-09-03 00:00:00.000;UTC +09:00;Действует;8-800-500-82-82;1064;rozn1649@gloria-jeans.ru;Республика Саха (Якутия), г.Мирный, ул.Комсомольская, д.2/1
863;м-н Барнаул ТЦ Арена;0001629;Сибирь;00005550005791912;10:00;22:00;2016-03-26 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1027;rozn1629@gloria-jeans.ru;г. Барнаул, Павловский тракт, 188
884;м-н Петрозаводск ТЦ Плаза;0001650;Северо-Западный регион;00005550005791913;10:00;22:00;2014-11-27 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1077;rozn1650@gloria-jeans.ru;г. Петрозаводск, Лесной проспект, д. 47
885;м-н Новый Уренгой ТЦ Солнечный;0001651;Урал;00005550005791951;10:00;22:00;2014-09-20 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1072;rozn1651@gloria-jeans.ru;г. Новый Уренгой, ул. Сибирская д.26
886;м-н Березники ТЦ ЦУМ;0001652;Урал;00005550005791953;10:00;21:00;2014-09-13 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1028;rozn1652@gloria-jeans.ru;Пермский край, г.Березники, ул.Пятилетки, 41
887;м-н Уфа ТЦ Аркада;0001653;Поволжье;00005550005791955;10:00;22:00;2014-10-29 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1097;rozn1653@gloria-jeans.ru;Республика Башкортостан, г. Уфа, улица Минигали Губайдулина, 6
888;м-н Златоуст ТЦ Панорама;0001654;Урал;00005550005791956;10:00;20:00;2014-10-25 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1048;rozn1654@gloria-jeans.ru;г. Златоуст, ул. Таганайская, д 204
889;м-н Каменск-Уральский ТЦ Джазз;0001655;Урал;00005550005791958;10:00;20:00;2014-10-18 00:00:00.000;UTC +05:00;Закрыт;+7-922-184-16-58;1058;rozn1655@gloria-jeans.ru;г. Каменск-Уральский, проспект Победы, 51а
890;м-н Екатеринбург ТЦ Гранат;0001656;Урал;00005550005791959;10:00;22:00;2014-10-18 00:00:00.000;UTC +05:00;Закрыт;8-800-500-82-82;1044;rozn1656@gloria-jeans.ru;г. Екатеринбург, улица Амундсена, дом 63
891;м-н Асбест ТЦ Небо;0001657;Урал;00005550005791960;10:00;21:00;2014-11-01 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1023;rozn1657@gloria-jeans.ru;Г. Асбест, ул. Ленинградская д 26\1
892;м-н Йошкар-Ола ТЦ Елка;0001658;Поволжье;00005550005791961;10:00;22:00;2014-11-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1054;rozn1658@gloria-jeans.ru;г. Йошкар-Ола, ул. Кирова, 6
893;м-н Ступино ТЦ Курс;0001659;Центральный регион;00005550005791962;10:00;22:00;2014-12-05 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1085;rozn1659@gloria-jeans.ru;г. Ступино, проспект Победы, д.63а
894;м-н Днепр ТЦ Караван;0001660;Украина;00005550005791963;10:00;22:00;2015-04-30 00:00:00.000;UTC +03:00;Действует;+380-56-787-17-66;1039;rozn1660@gloria-jeans.ru;Дніпропетровська обл., Дніпровський р-н, селищна рада Слобожанська, комлекс будівель і споруд 17Б
895;м-н Симферополь ТЦ Меганом;;Южный регион;00005550005791964;10:00;21:00;2015-08-08 00:00:00.000;UTC +03:00;Закрыт;+7-863-261-89-01;1971;rozn1661@gloria-jeans.ru;Крым, Симферополь г., Евпаторийское ш., 8
896;м-н Тюмень ТЦ Кристалл;0001662;Урал;00005550005791965;10:00;22:00;2015-08-15 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1093;rozn1662@gloria-jeans.ru;Тюмень, ул. Дмитрия Менделеева, 1а
897;м-н Ноябрьск ТЦ Новый;0001663;Урал;00005550005791966;11:00;21:00;2016-06-17 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1979;rozn1663@gloria-jeans.ru;Ямало-Ненецкий АО, Ноябрьск, ул. Городилова , дом 2а
898;м-н Тбилиси ТЦ Ист Поинт;0001664;Грузия;00005550005791967;10:00;22:00;2015-09-12 00:00:00.000;UTC +04:00;Подготовка к закрытию;+7-800-500-82-82;1973;rozn1664@gloria-jeans.ru;Грузия, г.  Тбилиси, ул. Твалчрелидзе  д 2
899;м-н Москва ТЦ Колумбус;0001665;Центральный регион;00005550005791968;10:00;22:00;2015-08-15 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1972;rozn1665@gloria-jeans.ru;г. Москва, ул. Кировоградская, д. 13А
900;м-н Саратов ТЦ Галерея ТАУ;0001666;Поволжье;00005550005791969;10:00;22:00;2015-10-01 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1080;rozn1666@gloria-jeans.ru;г. Саратов, ул. 3-я Дачная
901;м-н Пермь ТЦ Спешилов;0001667;Урал;00005550005791970;10:00;22:00;2015-10-10 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1074;rozn1667@gloria-jeans.ru;г.Пермь, ул. Спешилова, 114
902;м-н Челябинск ТЦ Алмаз;0001668;Урал;00005550005791971;10:00;22:00;2015-11-14 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1218;rozn1668@gloria-jeans.ru;г. Челябинск, Копейское шоссе, 64
903;м-н Нижний Тагил ТЦ Депо Ритейл Парк;0001669;Урал;00005550005791972;10:00;22:00;2016-12-16 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1904;rozn1669@gloria-jeans.ru;Свердловская область, Нижний Тагил, ул. Свердловское шоссе, д. 31
904;м-н Сыктывкар ТЦ Парма;0001670;Северо-Западный регион;00005550005791973;10:00;22:00;2015-09-11 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1089;rozn1670@gloria-jeans.ru;Сыктывкар, ул. Коммунистическая, 50
905;м-н Оренбург ТЦ Восход;0001671;Поволжье;00005550005791974;10:00;22:00;2016-01-28 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1073;rozn1671@gloria-jeans.ru;г. Оренбург, ул. 8 Марта д. 42
